pumedid	entity_id	entity	entity_type	correct	not_an_entity	wrong_border	entity_position
12596366	00B	pulmonary arteries	phenotype	0	0	0	3353:3370
12596366	00C	hepatic veins	phenotype	0	0	0	3376:3388
12596366	00D	hepatic lesions	phenotype	0	0	0	3694:3708
12596366	00E	persistent lesions	phenotype	0	0	0	3855:3872
12592440	001	Body mass	phenotype	0	0	0	210:218
12592440	002	body water	phenotype	0	0	0	227:236
12592440	003	Osm	gene	0	0	0	885:887,912:914
12592439	001	body mass	phenotype	0	0	0	424:432,699:707
12528432	001	neurologic disease	phenotype	0	0	0	71:88
12528432	002	neurologic signs of disease	phenotype	0	0	0	652:678
12524015	001	inflammatory drugs	phenotype	0	0	0	268:285
12481873	001	DDT	gene	0	0	0	1:3,581:583,633:635,581:583,633:635
12079054	001	Embryonic mortality	phenotype	0	0	0	1:19
12079054	002	embryonic development	phenotype	0	0	0	559:579
12061662	001	aspartate aminotransferase	gene	0	0	0	920:945
12061662	002	creatine kinase	gene	0	0	0	948:962
12061662	003	lactate dehydrogenase	gene	0	0	0	969:989
12051984	001	long bone growth	phenotype	0	0	0	262:277
12051984	002	bone shape	phenotype	0	0	0	355:364
12051984	003	bone growth	phenotype	0	0	0	469:479
12017770	001	growth rate	phenotype	0	0	0	319:329
12017770	002	bone growth rate	phenotype	0	0	0	790:805,885:900
12014506	001	yellow intracranial masses	phenotype	0	0	0	269:294
12014506	002	intracranial lipomas	phenotype	0	0	0	352:371,701:720
12014506	003	univacuolated fatty tissue	phenotype	0	0	0	387:412
12014506	004	cerebellar folia	phenotype	0	0	0	594:609
11964497	001	pars dorsalis	phenotype	0	0	0	940:952
11964497	002	craniocervical motor nuclei	phenotype	0	0	0	1240:1266
11924603	001	clinical disease	phenotype	0	0	0	671:686
11924603	002	pancreatic mottling	phenotype	0	0	0	777:795
11924603	003	cerebral malacia	phenotype	0	0	0	879:894
11924603	004	bursal atrophy	phenotype	0	0	0	911:924
11924603	005	meningoencephalitis	phenotype	0	0	0	991:1009
11924603	006	myocarditis	phenotype	0	0	0	1021:1031
11924603	007	Viral infection	phenotype	0	0	0	1310:1324
11924603	008	viral antigen	gene	0	0	0	1570:1582
11879935	001	impaired reproduction with teratogenesis	phenotype	0	0	0	224:263
11879935	002	reduced growth	phenotype	0	0	0	266:279
11879935	003	histopathological lesions and alterations in hepatic glutathione metabolism	phenotype	0	0	0	282:356
11879935	004	oxidative stress	phenotype	0	0	0	478:493,583:598,3482:3497
11879935	005	lipid peroxidation	phenotype	0	0	0	913:930
11879935	006	body weight	phenotype	0	0	0	1472:1482
11879935	007	abnormal feather loss	phenotype	0	0	0	1860:1880
11879935	008	histopathological lesions	phenotype	0	0	0	1886:1910
11879935	009	GSH peroxidase	gene	0	0	0	2676:2689
11879935	00A	GSSG reductase	gene	0	0	0	2745:2758
11879935	00B	induced teratogenesis	phenotype	0	0	0	3230:3250
11838227	001	respiratory disease	phenotype	0	0	0	85:103
11760152	001	lipid peroxides	phenotype	0	0	0	53:67
11760152	002	oxidative stress	phenotype	0	0	0	325:340,358:373
11760152	003	GSH S - transferase	gene	0	0	0	
11760152	004	body weight	phenotype	0	0	0	817:827
11760152	005	CSH peroxidase	gene	0	0	0	1121:1134
11760152	006	GSH reductase	gene	0	0	0	1146:1158
11760152	007	lipid peroxidation	phenotype	0	0	0	1284:1301,1722:1739
11760152	008	hepatic lipid peroxidation	phenotype	0	0	0	1568:1593
11719286	001	TRH	gene	0	0	0	1644:1646,1700:1702,1813:1815,2180:2182
11584754	001	spacer 1	gene	0	0	0	53:60
11504220	001	body weight	phenotype	0	0	0	1075:1085
11504219	001	decreased hematocrit	phenotype	0	0	0	870:889
11504219	002	hemoglobin concentration	phenotype	0	0	0	892:915
11504218	001	body weight	phenotype	0	0	0	409:419
11504218	002	organ weight	phenotype	0	0	0	422:433
11504218	003	liver hemosiderosis	phenotype	0	0	0	955:973
11504218	004	body weights	phenotype	0	0	0	1446:1457
11482602	001	accumulation of necrotic debris	phenotype	0	0	0	269:299
11460741	001	aryl hydrocarbon receptor	gene	0	0	0	481:505
11460741	002	AHR	gene	0	0	0	508:510,1287:1289,1346:1348,1399:1401,1423:1425
11460741	003	white leghorn	phenotype	0	0	0	697:709
11405270	001	malformations in skull and brain anatomy	phenotype	0	0	0	144:183
11405270	002	several central nervous deficiencies	phenotype	0	0	0	190:225
11405270	003	intracranial tissue accumulations	phenotype	0	0	0	241:273
11405270	004	intracranial alterations	phenotype	0	0	0	589:612
11404311	001	ANG II	gene	0	0	0	404:409,478:483,582:587,590:595,742:747
11318587	001	seoi infection	phenotype	0	0	0	916:929
11316495	001	muscle shortening	phenotype	0	0	0	1250:1266
11316495	002	limb cycle frequency	phenotype	0	0	0	1600:1619
11316495	003	energy savings	phenotype	0	0	0	1858:1871
11312653	001	oxidative stress	phenotype	0	0	0	13:28,1378:1393
11312653	002	glutathione peroxidase	gene	0	0	0	464:485
11312653	003	PCB 126	gene	0	0	0	612:618
11312653	004	edema and liver lesions	phenotype	0	0	0	661:683
11312653	005	decreased embryo size	phenotype	0	0	0	686:706
11312653	006	increased eye and head malformations	phenotype	0	0	0	709:744
11312653	007	fat storage	phenotype	0	0	0	768:778
11312653	008	lipid peroxidation	phenotype	0	0	0	1236:1253
11312653	009	embryo toxicity	phenotype	0	0	0	1429:1443
11312653	00A	oxidative damage	phenotype	0	0	0	1500:1515
11268834	001	body weight	phenotype	0	0	0	1004:1014,1098:1108
11234542	001	black guillemots Cepphus grylle	phenotype	0	0	0	614:644
11234542	002	tufted ducks	phenotype	0	0	0	877:888
11234542	003	black guillemots	phenotype	0	0	0	1167:1182
11206986	001	central nervous deficiencies	phenotype	0	0	0	284:311
11206986	002	cranial alterations	phenotype	0	0	0	1542:1560
11206986	003	malformations of the calvaria	phenotype	0	0	0	1563:1591
11206986	004	osteophytes	phenotype	0	0	0	1594:1604
11206986	005	increased capacity of the cranium	phenotype	0	0	0	1607:1639
11205534	001	skeletal scoliosis	phenotype	0	0	0	786:803
11205534	002	edema	phenotype	0	0	0	848:852
11205534	003	oxidative stress	phenotype	0	0	0	902:917,1447:1462
11205534	004	increased hepatic thiobarbituric acid	phenotype	0	0	0	960:996
11205534	005	lipid peroxidation	phenotype	0	0	0	1027:1044
11205534	006	decreased brain GSH	phenotype	0	0	0	1487:1505
11171301	001	body size	phenotype	0	0	0	438:446
11171301	002	body mass	phenotype	0	0	0	940:948,1038:1046,940:948,1038:1046,1549:1557
11127414	001	lost body mass	phenotype	0	0	0	364:377
11127414	002	heart mass	phenotype	0	0	0	404:413
11127414	003	gut mass	phenotype	0	0	0	555:562
11127414	004	inflammation of renal interstitium	phenotype	0	0	0	638:671
11127414	005	heart water	phenotype	0	0	0	764:774
11080061	001	carbonic anhydrase	gene	0	0	0	166:183
11048678	001	cytochrome P	gene	0	0	0	688:699
11048678	002	liver microsomes	phenotype	0	0	0	741:756
10871425	001	ALAD	gene	0	0	0	690:693
10871425	002	blood lead concentration	phenotype	0	0	0	605:628
10871425	003	depression of red blood cell	phenotype	0	0	0	661:688
10871425	004	erythrocyte protoporphyrin concentration	phenotype	0	0	0	741:780
10871425	005	blood lead	phenotype	0	0	0	814:823,1413:1422
10871425	006	body growth	phenotype	0	0	0	1444:1454
10871425	007	liver biochemistry	phenotype	0	0	0	1460:1477
10828844	001	thyroid receptor	gene	0	0	0	185:200
10828844	002	muscle growth	phenotype	0	0	0	137:149
10828844	003	thyroid hormones	gene	0	0	0	542:557
10828844	004	body mass	phenotype	0	0	0	408:416,437:445,511:519,625:633,672:680,408:416,437:445,511:519,625:633,672:680,408:416,437:445,511:519,625:633,672:680,408:416,437:445,511:519,625:633,672:680,1640:1648
10828844	005	semimembranosus leg muscle	phenotype	0	0	0	734:759
10828844	006	skeletal dimensions	phenotype	0	0	0	1048:1066
10828844	007	feather length	phenotype	0	0	0	1077:1090
10828844	008	Body mass	phenotype	0	0	0	1121:1129
10790508	001	aminolevulinic acid dehydratase	gene	0	0	0	829:859
10790508	002	ALAD	gene	0	0	0	862:865
10790508	003	reduced red blood cell	phenotype	0	0	0	800:821
10790508	004	lower blood lead	phenotype	0	0	0	1579:1594
10790508	005	blood lead	phenotype	0	0	0	1674:1683
10760740	001	mallard duck chorioallantoic membrane	phenotype	0	0	0	1928:1964
19184795	001	malformations in skull and brain anatomy	phenotype	0	0	0	171:210
19184795	002	central nervous deficiencies	phenotype	0	0	0	225:252
19184795	003	abnormal fatty tissue deposits	phenotype	0	0	0	848:877
19184795	004	cranial malformations	phenotype	0	0	0	907:927
19184795	005	variable bone formations	phenotype	0	0	0	934:957
19184795	006	cranium growth	phenotype	0	0	0	1571:1584
10734378	001	egg fertility	phenotype	0	0	0	90:102,523:535
10734378	002	Egg fertility	phenotype	0	0	0	566:578
10682752	001	paralysis and anorexia	phenotype	0	0	0	686:707
10682752	002	and gizzard weight	phenotype	0	0	0	750:767
10682752	003	increased kidney weight	phenotype	0	0	0	770:792
10682752	004	macroscopic lesions	phenotype	0	0	0	799:817
10682752	005	or abnormal	phenotype	0	0	0	976:986
10682752	006	aspartate aminotransferase	gene	0	0	0	1594:1619
10682752	007	alkaline phosphatase	gene	0	0	0	1651:1670
10681098	001	salt gland secretion	phenotype	0	0	0	379:398
10681098	002	glomerular filtration rate	phenotype	0	0	0	407:432
10681098	003	total body water	phenotype	0	0	0	441:456
10681098	004	body mass	phenotype	0	0	0	584:592
10681098	005	renal tubular damage	phenotype	0	0	0	947:966
10633919	001	leg paralysis	phenotype	0	0	0	245:257,1089:1101
10633919	002	orientation / balance disorders of birds	phenotype	0	0	0	
10633919	003	cercarial dermatitis of mammals	phenotype	0	0	0	952:982
10609050	001	neuronal density	phenotype	0	0	0	336:351
10609050	002	neuron density	phenotype	0	0	0	381:394
10609050	003	nerve plexuses	phenotype	0	0	0	532:545
10609050	004	tunica adventitia	phenotype	0	0	0	562:578
10609050	005	muscular motility	phenotype	0	0	0	961:977
10603329	001	heat loss	phenotype	0	0	0	693:701,732:740
10603329	002	metabolic heat production	phenotype	0	0	0	745:769
10563490	001	unihemispheric slow	phenotype	0	0	0	74:92
10563490	002	wave sleep	phenotype	0	0	0	94:103
10562453	001	glomerular filtration rate	phenotype	0	0	0	246:271
10562453	002	preinfusion plasma melatonin concentration	phenotype	0	0	0	845:886
10562453	003	secretion rate	phenotype	0	0	0	1032:1045
10562453	004	salt gland secretion	phenotype	0	0	0	1469:1488
10190055	001	mammalian monooxygenase	gene	0	0	0	21:43
10190055	002	cytochrome P450	gene	0	0	0	1473:1487
10099952	001	oculomotor nerve	phenotype	0	0	0	1002:1017
10076926	001	horseradish peroxidase	gene	0	0	0	275:296
10047601	001	atrophy of the breast	phenotype	0	0	0	597:617
10047600	001	white phosphorus	phenotype	0	0	0	33:48
10047600	002	body weight	phenotype	0	0	0	332:342
10047600	003	liver dysfunction	phenotype	0	0	0	911:927
10047600	004	hemolysis	phenotype	0	0	0	937:945
10047600	005	aspartate aminotransferase	gene	0	0	0	1025:1050
10047600	006	lactate dehydrogenase	gene	0	0	0	1074:1094
10047600	007	alanine aminotransferase	gene	0	0	0	1101:1124
10047600	008	White phosphorus	phenotype	0	0	0	948:963
10047600	009	blood urea nitrogen	phenotype	0	0	0	1053:1071
9879557	001	schistosome infection	phenotype	0	0	0	166:186
9813837	001	inflammatory response	phenotype	0	0	0	578:598
9813837	002	Bacterial infections	phenotype	0	0	0	715:734
9813837	003	Mean weights of kidneys	phenotype	0	0	0	768:790
9813836	001	hemoglobin concentration	phenotype	0	0	0	462:485
9813836	002	renal nephrosis	phenotype	0	0	0	986:1000
9813836	003	biliary stasis	phenotype	0	0	0	1154:1167,1175:1188
9755048	001	Osmotic stress	phenotype	0	0	0	1:14
9755048	002	cell proliferation	phenotype	0	0	0	89:106
9755048	003	Jun	gene	0	0	0	320:322,407:409,490:492,407:409,490:492,733:735
9755048	004	osmotic stress	phenotype	0	0	0	173:186,638:651
9755048	005	ACh receptor	gene	0	0	0	1178:1189
9680527	001	dry weight	phenotype	0	0	0	903:912
9680527	002	body weight	phenotype	0	0	0	979:989
9646407	001	malformations in skull and brain anatomy	phenotype	0	0	0	137:176
9646407	002	several central nervous deficiencies	phenotype	0	0	0	183:218
9646407	003	abnormal tissue deposits	phenotype	0	0	0	959:982
9646407	004	cranial malformations	phenotype	0	0	0	1035:1055
9646407	005	variable bone formations	phenotype	0	0	0	1062:1085
9646407	006	malformations of upper beak and cranium	phenotype	0	0	0	1200:1238
9601923	001	adult turkey vultures	phenotype	0	0	0	491:511
9628539	001	testosterone concentration	phenotype	0	0	0	542:567,657:682
9601924	001	reduced growth	phenotype	0	0	0	55:68
9601924	002	bone abnormalities	phenotype	0	0	0	75:92
9601924	003	bone growth	phenotype	0	0	0	586:596,1251:1261
9601924	004	calcium homeostasis	phenotype	0	0	0	631:649
9601924	005	bone mineralization	phenotype	0	0	0	800:818,1791:1809
9601924	006	decreased tibia dry weight	phenotype	0	0	0	975:1000
9601924	007	tibia weight	phenotype	0	0	0	1283:1294
9601924	008	growth rate	phenotype	0	0	0	1643:1653
9601151	001	weight loss	phenotype	0	0	0	345:355
9601151	002	Triglyceride levels	phenotype	0	0	0	640:658
9601151	003	blood lipid classes	phenotype	0	0	0	1078:1096
9591362	001	Angiotensin II	gene	0	0	0	102:115
9591362	002	ANG II	gene	0	0	0	118:123,217:222,812:817,991:996,1019:1024,1253:1258,1299:1304,1410:1415,1476:1481,1410:1415,1476:1481,1661:1666,1805:1810,1661:1666,1805:1810
9591362	003	arterial blood pressure	phenotype	0	0	0	363:385,1340:1362
9591362	004	conscious white Pekin ducks	phenotype	0	0	0	390:416
9591362	005	Nasal salt gland fluid secretion	phenotype	0	0	0	419:450
9591362	006	ANG I	gene	0	0	0	898:902,929:933,1551:1555
9591362	007	AT1 receptor	gene	0	0	0	1107:1118
9591362	008	AT2 receptor	gene	0	0	0	1159:1170
9591362	009	angiotensin II	gene	0	0	0	2004:2017,2134:2147,2228:2241,2337:2350,2134:2147,2228:2241,2337:2350
9591362	00A	angiotensin I	gene	0	0	0	2134:2146,2228:2240,2313:2325,2337:2349
9577778	001	C. burnetii infection	phenotype	0	0	0	1165:1185
9541602	001	duck bile	phenotype	0	0	0	123:131
9440248	001	sheep red blood cells	phenotype	0	0	0	457:477
9440248	002	lectin	gene	0	0	0	766:771
9440248	003	plasma cholesterol levels	phenotype	0	0	0	1037:1061
9388021	001	Horseradish peroxidase	gene	0	0	0	300:321
9388021	002	contralateral intratelencephalic connections	phenotype	0	0	0	1358:1401
9388021	003	occipitomesencephalic tract	phenotype	0	0	0	1908:1934
9268144	001	horseradish peroxidase	gene	0	0	0	690:711
9268144	002	facial subnuclei	phenotype	0	0	0	792:807
9249683	001	Chronic selenium toxicosis	phenotype	0	0	0	1:26
9249683	002	feeding selenium	phenotype	0	0	0	95:110
9249683	003	hepatocellular vacuolar degeneration	phenotype	0	0	0	421:456
9249683	004	panlobular necrosis	phenotype	0	0	0	491:509
9249683	005	apoptosis of pancreatic exocrine	phenotype	0	0	0	523:554
9249683	006	hypermaturity and avascularity of contour feathers of the head with atrophy of feather follicles	phenotype	0	0	0	563:658
9249683	007	lymphocytic necrosis	phenotype	0	0	0	661:680
9249683	008	atrophy of lymphoid organs	phenotype	0	0	0	686:711
9249683	009	degeneration of fat	phenotype	0	0	0	802:820
9249683	00A	atrophy of lymphoid tissue	phenotype	0	0	0	1030:1055
9249683	00B	hyalinogranular swelling of hepatocytes	phenotype	0	0	0	1058:1096
9249683	00C	atrophy of seminiferous tubules	phenotype	0	0	0	1099:1129
9249683	00D	senescence of feathers	phenotype	0	0	0	1136:1157
9249683	00E	histologic lesions	phenotype	0	0	0	1175:1192
9249683	00F	selenium accumulation	phenotype	0	0	0	1362:1382
9249683	00G	chronic selenosis	phenotype	0	0	0	1830:1846
9249683	00H	weight loss	phenotype	0	0	0	1860:1870
28307498	001	dabbling ducks on breeding lakes	phenotype	0	0	0	101:132
9131547	001	white phosphorus	phenotype	0	0	0	47:62
9131547	002	fat deposition	phenotype	0	0	0	841:854
9131547	003	White phosphorus	phenotype	0	0	0	892:907
9088617	001	breast muscle pectoralis	phenotype	0	0	0	82:105
9088617	002	spent layer Tsaiya	phenotype	0	0	0	116:133
9088617	003	Tsaiya duck breast muscle	phenotype	0	0	0	730:754
15093475	001	eggshell thickness	phenotype	0	0	0	158:175
15093475	002	DDT	gene	0	0	0	410:412,557:559,410:412,557:559,1164:1166
15093475	003	wild brown pelicans	phenotype	0	0	0	1200:1218
15093475	004	eggshell thinning	phenotype	0	0	0	1265:1281
15093475	005	decreased eggshell thickness	phenotype	0	0	0	1613:1640
9691499	001	fungal inflammation	phenotype	0	0	0	845:863
9424942	001	Dicranotaenia coronula for Chloephaga picta and Cairina moschata	phenotype	0	0	0	531:594
9424942	002	Cloacotaenia megalops for Branta bernicla	phenotype	0	0	0	597:637
9424942	003	Branta bernicla and Anas platyrhynchos	phenotype	0	0	0	698:735
9424942	004	Fimbriaria fasciolaris for Cygnus olor and Chloephaga picta	phenotype	0	0	0	738:796
9424942	005	Sobolevicanthus gracilis for Cygnus atratus	phenotype	0	0	0	799:841
9424942	006	Chloephaga picta and Tadorna tadorna	phenotype	0	0	0	844:879
9424942	007	Anser indicus and Anser caerulescens	phenotype	0	0	0	1006:1041
9424942	008	Syngamus trachea	phenotype	0	0	0	1044:1059
9424942	009	Echinuria uncinata for Anser indicus	phenotype	0	0	0	1080:1115
9424942	00A	Ganguleterakis dispar for Cgynus melanocoryphus	phenotype	0	0	0	1118:1164
9424942	00B	Cgynus olor and Anser caerulescens	phenotype	0	0	0	1167:1200
9424942	00C	Pterothominx caudinflata for Anser indicus	phenotype	0	0	0	1203:1244
9424942	00D	Amidostomum ansersis for Cygnus olor and Branta bernicla	phenotype	0	0	0	1247:1302
9424942	00E	Capillaria anatis for Anas acuta	phenotype	0	0	0	1305:1336
9027691	001	triglyceride levels	phenotype	0	0	0	399:417
9027691	002	intact body mass	phenotype	0	0	0	547:562
9027691	003	nutrient masses	phenotype	0	0	0	697:711
9027691	004	body mass	phenotype	0	0	0	870:878
18645898	001	alanine aminotransferase	gene	0	0	0	102:125
18645898	002	creatine phosphokinase	gene	0	0	0	135:156
18645898	003	apres infection	phenotype	0	0	0	423:437
18645898	004	les valeurs comparees a celles d'un lot temoin	phenotype	0	0	0	442:487
8939001	001	cytochrome b	gene	0	0	0	425:436
8781073	001	breast muscle	phenotype	0	0	0	91:103
8842464	001	egg weight	phenotype	0	0	0	409:418,817:826,1373:1382,1552:1561
8842464	002	egg fertility	phenotype	0	0	0	1037:1049
8827673	001	selenium toxicosis	phenotype	0	0	0	160:177,1868:1885
8827673	002	body weight	phenotype	0	0	0	1452:1462,1631:1641
8827673	003	macroscopic abnormalities	phenotype	0	0	0	1663:1687
8827673	004	reproductive failure	phenotype	0	0	0	1731:1750
8827673	005	alterations of blood and tissue chemistries	phenotype	0	0	0	1757:1799
8827673	006	Lead or dioxin poisoning	phenotype	0	0	0	1802:1825
8687999	001	toxicity to fish	phenotype	0	0	0	142:157
8687999	002	oxidative stress	phenotype	0	0	0	305:320
8687999	003	glutathione peroxidase	gene	0	0	0	862:883
8687999	004	hepatic glutathione	gene	0	0	0	1084:1102
8687999	005	impaired growth	phenotype	0	0	0	990:1004
8761986	001	supraspinal motor nucleus	phenotype	0	0	0	231:255
8727570	001	extracellular dilution acidosis	phenotype	0	0	0	37:67
8727570	002	osmotic stress	phenotype	0	0	0	139:152
8727570	003	hyperosmotic stress	phenotype	0	0	0	860:878
8727570	004	extracellular acidosis	phenotype	0	0	0	1637:1658
8815101	001	Clostridium botulinum type C	phenotype	0	0	0	54:81
8722273	001	black ducks	phenotype	0	0	0	790:800
9142338	001	vena portalis renalis caudalis	phenotype	0	0	0	171:200,1022:1051
9142338	002	vena iliaca communis	phenotype	0	0	0	207:226,893:912,1088:1107
9142338	003	blood pressure	phenotype	0	0	0	294:307,959:972,1216:1229,1360:1373
9142338	004	vena iliaca externa and vena portalis renalis caudalis	phenotype	0	0	0	754:807
9142338	005	renal refluent venous blood	phenotype	0	0	0	864:890
9142338	006	vena renalis caudalis	phenotype	0	0	0	918:938
9142338	007	higher blood pressure	phenotype	0	0	0	1209:1229
9142338	008	renal parenchyma	phenotype	0	0	0	1468:1483
8982813	001	lysosomal aggregations	phenotype	0	0	0	208:229
8982813	002	cerebellar circuitry passes	phenotype	0	0	0	1224:1250
8713040	001	susceptibility of the Muscovy	phenotype	0	0	0	21:49
8627931	001	aspartate aminotransferase	gene	0	0	0	408:433
8627931	002	blood packed cell volume	phenotype	0	0	0	456:479
8627918	001	lymphocytic inflammation	phenotype	0	0	0	802:825
8627918	002	particle deposition	phenotype	0	0	0	844:862,911:929,844:862,911:929
8627918	003	histiocytic inflammation	phenotype	0	0	0	873:896
8627918	004	inflammatory responses	phenotype	0	0	0	1470:1491
7640300	001	alpha B	gene	0	0	0	1089:1095,1131:1137,1251:1257
7640300	002	osmotic stress	phenotype	0	0	0	1052:1065
8592358	001	mycoplasma infection	phenotype	0	0	0	33:52
8592347	001	Vitamin A	gene	0	0	0	1:9
8592347	002	male mallards	phenotype	0	0	0	210:222
8592347	003	vitamin A	gene	0	0	0	311:319,403:411,517:525,403:411,517:525,594:602,674:682
8592347	004	Squamous metaplastic lesions	phenotype	0	0	0	348:375
8592346	001	squamous metaplasia	phenotype	0	0	0	155:173
8592346	002	vitamin A	gene	0	0	0	386:394,448:456,759:767,878:886,963:971,878:886,963:971,1130:1138,1214:1222,1130:1138,1214:1222,1338:1346,1446:1454,1338:1346,1446:1454
8592346	003	Palatine salivary	phenotype	0	0	0	602:618
8592346	004	Liver weight	phenotype	0	0	0	980:991
8592346	005	body size	phenotype	0	0	0	1013:1021
8592346	006	vitamin A concentration	phenotype	0	0	0	1039:1061
7775238	001	malignant uveal melanoma	phenotype	0	0	0	91:114
7775238	002	ocular neoplasm	phenotype	0	0	0	251:265
7775238	003	rib cage	phenotype	0	0	0	301:308
8583635	001	Newcastle disease	phenotype	0	0	0	608:624
8583635	002	AIV infection	phenotype	0	0	0	659:671,898:910
8583635	003	hemagglutination inhibition	phenotype	0	0	0	1181:1207
8583635	004	neuraminidase inhibition	phenotype	0	0	0	1218:1241
8583634	001	anatis infection	phenotype	0	0	0	583:598,660:675,583:598,660:675
8583634	002	cold stress	phenotype	0	0	0	527:537,641:651
7793009	001	miliary tuberculosis of spleen	phenotype	0	0	0	219:248
7793009	002	miliary tuberculosis of liver	phenotype	0	0	0	273:301
7793009	003	miliary tuberculosis of liver and spleen	phenotype	0	0	0	396:435
7793009	004	tuberculous lesions	phenotype	0	0	0	911:929
7793009	005	avium infection	phenotype	0	0	0	1194:1208
7733242	001	protein kinase C	gene	0	0	0	695:710
7733242	002	protein phosphatases	gene	0	0	0	735:754
7733242	003	acetylcholine receptor	gene	0	0	0	1247:1268
7893758	001	argininosuccinate lyase	gene	0	0	0	365:387
7893758	002	ASL	gene	0	0	0	390:392,613:615,707:709,613:615,707:709,774:776,1126:1128,1343:1345,1421:1423,1570:1572,1343:1345,1421:1423,1570:1572,1343:1345,1421:1423,1570:1572,2032:2034
7893758	003	CR1	gene	0	0	0	1046:1048,1148:1150
7893758	004	delta 1	gene	0	0	0	1409:1415,1480:1486,1409:1415,1480:1486
15091521	001	aminolevulinic acid dehydratase	gene	0	0	0	1281:1311
15091521	002	ALAD	gene	0	0	0	1314:1317,1413:1416
15091521	003	blood lead	phenotype	0	0	0	1462:1471
9319469	001	body moves	phenotype	0	0	0	207:216
8568228	001	blood brain barrier	phenotype	0	0	0	398:416
7702525	001	Thin blood smears	phenotype	0	0	0	1:17
7702525	002	blood parasites	phenotype	0	0	0	332:346
7828009	001	Body weight	phenotype	0	0	0	445:455
7828009	002	fatty liver weight	phenotype	0	0	0	568:585,1058:1075
7828009	003	Pekin x	gene	0	0	0	902:908
7828009	004	body weight	phenotype	0	0	0	951:961
7803160	001	contains neck	phenotype	0	0	0	533:545
7803159	001	facial motor subnuclei innervating jaw - opener muscles	phenotype	0	0	0	
7933277	001	cystic cavities	phenotype	0	0	0	812:826
7933277	002	Infected proventricular gland	phenotype	0	0	0	961:989
7933277	003	pressure atrophy	phenotype	0	0	0	1030:1045
7933277	004	inflammatory response	phenotype	0	0	0	1204:1224,1334:1354
8024707	001	binding protein	gene	0	0	0	117:131
8024707	002	fatty acid synthase thioesterase	gene	0	0	0	302:333,1264:1295
8024707	003	DBI	gene	0	0	0	168:170,397:399,416:418,704:706,1003:1005,1116:1118,1249:1251
8184958	001	cerebral blood flow	phenotype	0	0	0	124:142
8184958	002	arterial blood pressure	phenotype	0	0	0	585:607,893:915
8184958	003	heart rate	phenotype	0	0	0	651:660
8184958	004	arterial blood gas tensions	phenotype	0	0	0	663:689
8199891	001	Average fertility	phenotype	0	0	0	415:431
8173581	001	dermatitis	phenotype	0	0	0	-44:-35
8173581	002	parasitizing rate	phenotype	0	0	0	314:330
8142956	001	body weight	phenotype	0	0	0	-81:-71
8142956	002	Growth rate	phenotype	0	0	0	259:269
8142956	003	weight loss	phenotype	0	0	0	348:358
8142956	004	anemia	phenotype	0	0	0	685:690
7928022	001	Growth of body and heart weight	phenotype	0	0	0	1:31
7928022	002	body weight	phenotype	0	0	0	446:456,796:806
8258848	001	growth rate	phenotype	0	0	0	176:186
8258848	002	egg weight	phenotype	0	0	0	451:460
8220576	001	infected dwarf mallards	phenotype	0	0	0	687:709
8220576	002	Trichobilharzia infection	phenotype	0	0	0	827:851
8220576	003	cercarial dermatitis	phenotype	0	0	0	1874:1893
8371274	001	alpha B	gene	0	0	0	1:7,212:218
8371274	002	shock protein	gene	0	0	0	112:124,574:586
8257373	001	depressed weight gain	phenotype	0	0	0	303:323,547:567
8257370	001	tissue damage	phenotype	0	0	0	532:544
7690719	001	duck lymphocyte	phenotype	0	0	0	262:276
7690719	002	TNF	gene	0	0	0	770:772
7690719	003	mammalian target cells	phenotype	0	0	0	1165:1186
24201552	001	acetylcholinesterase	gene	0	0	0	704:723
24201552	002	depression of brain AChE	phenotype	0	0	0	1085:1108
8515432	001	Muscarinic acetylcholine receptor	gene	0	0	0	1:33
8515432	002	phospholipase C	gene	0	0	0	1388:1402
8487381	001	enzymes creatine kinase	gene	0	0	0	29:51
8487381	002	aspartate aminotransferase	gene	0	0	0	62:87
8487381	003	muscle damage	phenotype	0	0	0	176:188
8487381	004	energy malnutrition	phenotype	0	0	0	846:864
15091819	001	lost weight	phenotype	0	0	0	332:342
1490583	001	Angiotensin II	gene	0	0	0	1665:1678
29865604	001	caudal cruciate	phenotype	0	0	0	265:279
1455688	001	Con A	gene	0	0	0	224:228,524:528
1455688	002	lentil lectin	gene	0	0	0	305:317
1455688	003	lymphocyte responses	phenotype	0	0	0	727:746
1401901	001	CH1	gene	0	0	0	478:480,807:809
1401901	002	CH2	gene	0	0	0	486:488
1415660	001	arterial blood pressure	phenotype	0	0	0	63:85
1415660	002	heart rate	phenotype	0	0	0	94:103
1415660	003	hindlimb vascular	phenotype	0	0	0	132:148
1415660	004	aortic nerve	phenotype	0	0	0	339:350,1155:1166
1415660	005	TPR	gene	0	0	0	759:761
1514839	001	histopathological lesions of the liver	phenotype	0	0	0	943:980
1514839	002	hepatic lesions	phenotype	0	0	0	1171:1185
1514839	003	physiological stress	phenotype	0	0	0	1486:1505
24234343	001	DDT	gene	0	0	0	256:258
1602572	001	disseminated Staphylococcus aureus infection	phenotype	0	0	0	214:257
1602572	002	vitamin A	gene	0	0	0	511:519
1602572	003	squamous metaplasia	phenotype	0	0	0	438:456
1602572	004	submucosal glands	phenotype	0	0	0	465:481
1602572	005	Vitamin A	gene	0	0	0	533:541
